Unnamed: 0,Text,Tags
1706,What is BEAGLE in sentence: BEAGLE https://faculty.washington.edu/browning/beagle/b3.html#beaglev4 cnvHap http://www.imperial.ac.uk/people/l.coin CoNIFER http://conifer.sourceforge.net GEMINI http://faculty.washington.edu/wijsman/software.shtml MORGAN https://www.stat.washington.edu/thompson/Genepi/MORGAN/Morgan.shtml PBAP ( Pedigree Based Analysis Pipeline ) http://faculty.washington.edu/wijsman/software.shtml PEDSTATS http://csg.sph.umich.edu/abecasis/Pedstats/download/ PennCNV http://penncnv.openbioinformatics.org/en/latest/ PLINK http://pngu.mgh.harvard.edu/~purcell/plink/download.shtml,2
1707,What is cnvHap in sentence: BEAGLE https://faculty.washington.edu/browning/beagle/b3.html#beaglev4 cnvHap http://www.imperial.ac.uk/people/l.coin CoNIFER http://conifer.sourceforge.net GEMINI http://faculty.washington.edu/wijsman/software.shtml MORGAN https://www.stat.washington.edu/thompson/Genepi/MORGAN/Morgan.shtml PBAP ( Pedigree Based Analysis Pipeline ) http://faculty.washington.edu/wijsman/software.shtml PEDSTATS http://csg.sph.umich.edu/abecasis/Pedstats/download/ PennCNV http://penncnv.openbioinformatics.org/en/latest/ PLINK http://pngu.mgh.harvard.edu/~purcell/plink/download.shtml,2
1708,What is CoNIFER in sentence: BEAGLE https://faculty.washington.edu/browning/beagle/b3.html#beaglev4 cnvHap http://www.imperial.ac.uk/people/l.coin CoNIFER http://conifer.sourceforge.net GEMINI http://faculty.washington.edu/wijsman/software.shtml MORGAN https://www.stat.washington.edu/thompson/Genepi/MORGAN/Morgan.shtml PBAP ( Pedigree Based Analysis Pipeline ) http://faculty.washington.edu/wijsman/software.shtml PEDSTATS http://csg.sph.umich.edu/abecasis/Pedstats/download/ PennCNV http://penncnv.openbioinformatics.org/en/latest/ PLINK http://pngu.mgh.harvard.edu/~purcell/plink/download.shtml,2
1709,What is GEMINI in sentence: BEAGLE https://faculty.washington.edu/browning/beagle/b3.html#beaglev4 cnvHap http://www.imperial.ac.uk/people/l.coin CoNIFER http://conifer.sourceforge.net GEMINI http://faculty.washington.edu/wijsman/software.shtml MORGAN https://www.stat.washington.edu/thompson/Genepi/MORGAN/Morgan.shtml PBAP ( Pedigree Based Analysis Pipeline ) http://faculty.washington.edu/wijsman/software.shtml PEDSTATS http://csg.sph.umich.edu/abecasis/Pedstats/download/ PennCNV http://penncnv.openbioinformatics.org/en/latest/ PLINK http://pngu.mgh.harvard.edu/~purcell/plink/download.shtml,2
1710,What is MORGAN in sentence: BEAGLE https://faculty.washington.edu/browning/beagle/b3.html#beaglev4 cnvHap http://www.imperial.ac.uk/people/l.coin CoNIFER http://conifer.sourceforge.net GEMINI http://faculty.washington.edu/wijsman/software.shtml MORGAN https://www.stat.washington.edu/thompson/Genepi/MORGAN/Morgan.shtml PBAP ( Pedigree Based Analysis Pipeline ) http://faculty.washington.edu/wijsman/software.shtml PEDSTATS http://csg.sph.umich.edu/abecasis/Pedstats/download/ PennCNV http://penncnv.openbioinformatics.org/en/latest/ PLINK http://pngu.mgh.harvard.edu/~purcell/plink/download.shtml,2
1711,What is PBAP in sentence: BEAGLE https://faculty.washington.edu/browning/beagle/b3.html#beaglev4 cnvHap http://www.imperial.ac.uk/people/l.coin CoNIFER http://conifer.sourceforge.net GEMINI http://faculty.washington.edu/wijsman/software.shtml MORGAN https://www.stat.washington.edu/thompson/Genepi/MORGAN/Morgan.shtml PBAP ( Pedigree Based Analysis Pipeline ) http://faculty.washington.edu/wijsman/software.shtml PEDSTATS http://csg.sph.umich.edu/abecasis/Pedstats/download/ PennCNV http://penncnv.openbioinformatics.org/en/latest/ PLINK http://pngu.mgh.harvard.edu/~purcell/plink/download.shtml,2
1712,What is PEDSTATS in sentence: BEAGLE https://faculty.washington.edu/browning/beagle/b3.html#beaglev4 cnvHap http://www.imperial.ac.uk/people/l.coin CoNIFER http://conifer.sourceforge.net GEMINI http://faculty.washington.edu/wijsman/software.shtml MORGAN https://www.stat.washington.edu/thompson/Genepi/MORGAN/Morgan.shtml PBAP ( Pedigree Based Analysis Pipeline ) http://faculty.washington.edu/wijsman/software.shtml PEDSTATS http://csg.sph.umich.edu/abecasis/Pedstats/download/ PennCNV http://penncnv.openbioinformatics.org/en/latest/ PLINK http://pngu.mgh.harvard.edu/~purcell/plink/download.shtml,2
1713,What is PennCNV in sentence: BEAGLE https://faculty.washington.edu/browning/beagle/b3.html#beaglev4 cnvHap http://www.imperial.ac.uk/people/l.coin CoNIFER http://conifer.sourceforge.net GEMINI http://faculty.washington.edu/wijsman/software.shtml MORGAN https://www.stat.washington.edu/thompson/Genepi/MORGAN/Morgan.shtml PBAP ( Pedigree Based Analysis Pipeline ) http://faculty.washington.edu/wijsman/software.shtml PEDSTATS http://csg.sph.umich.edu/abecasis/Pedstats/download/ PennCNV http://penncnv.openbioinformatics.org/en/latest/ PLINK http://pngu.mgh.harvard.edu/~purcell/plink/download.shtml,2
1714,What is PLINK in sentence: BEAGLE https://faculty.washington.edu/browning/beagle/b3.html#beaglev4 cnvHap http://www.imperial.ac.uk/people/l.coin CoNIFER http://conifer.sourceforge.net GEMINI http://faculty.washington.edu/wijsman/software.shtml MORGAN https://www.stat.washington.edu/thompson/Genepi/MORGAN/Morgan.shtml PBAP ( Pedigree Based Analysis Pipeline ) http://faculty.washington.edu/wijsman/software.shtml PEDSTATS http://csg.sph.umich.edu/abecasis/Pedstats/download/ PennCNV http://penncnv.openbioinformatics.org/en/latest/ PLINK http://pngu.mgh.harvard.edu/~purcell/plink/download.shtml,2
1715,"What is Stata in sentence: All statistical analyses were undertaken using Stata version 14.2 ( StataCorp , College Station , TX ) .",3
1716,"What is ArcGIS in sentence: Spatial analysis is realised through ArcGIS 10.3 software and is based primarily on three cartographic databases [43-45] , as well as on layers provided by the MUWBR team ( i.e. reserve boundaries , protected areas , controlled exploited areas and outfitters , localisation of hydroelectric power stations ) .",3
1717,"What is EthoVision in sentence: EthoVision settings for activity , distance and velocity analyses : Activity ( pixel change ) , distance moved ( m ) and velocity ( m / s ) were measured using an automated video - tracking and motion analysis program , EthoVision XT 10.0 ( Noldus IT , Netherlands ) .",2
1718,"What is EthoVision in sentence: EthoVision settings for activity , distance and velocity analyses : Activity ( pixel change ) , distance moved ( m ) and velocity ( m / s ) were measured using an automated video - tracking and motion analysis program , EthoVision XT 10.0 ( Noldus IT , Netherlands ) .",3
1719,"What is EthoVision in sentence: Table identifier and caption : 10.1371/journal.pone.0118780.t001 Program settings for measuring activity , distance and velocity in EthoVision software .",2
1720,What is Dataquest in sentence: The temperature frequency was converted into degrees centigrade with Dataquest software ( Data Sciences International ) .,3
1721,"What is Primer in sentence: Primers for clock genes Per 1 , Per 2 and Rev - erb α , were designed using Primer 3 software ( sequences in Table S1 ) .",3
1722,What is GeNorm in sentence: In order to determine the most stable control genes over time and condition the GeNorm v 3.3 software was used [38] .,3
1723,"What is GeNorm in sentence: From a set of 5 genes ( B2M ; beta - 2 - microglobin , PPiA ; peptidylprolyl isomerase A , TBP ; TATA - binding protein , RPLPO ; large ribosomal protein , GAPDH ; glyceraldehyde - 3 - phosphate dehydrogenase , ACTB ; beta - actin ) , the most stable control genes over both time and treatment were determined using GeNorm as described above : B2M ( H200984230 _ m1 ) and PPiA ( Hs 04194521 _ s1 ) .",3
1724,"What is image processing toolbox in sentence: Stimuli were elaborated using the image processing toolbox on MATLAB ( Mathworks Inc . , Sherborn , MA , USA ) .",9
1725,"What is MATLAB in sentence: Stimuli were elaborated using the image processing toolbox on MATLAB ( Mathworks Inc . , Sherborn , MA , USA ) .",11
1726,"What is E - prime in sentence: Stimuli were displayed using E - prime software ( E - prime Psychology Software Tools Inc . , Pittsburgh , USA ) on a computer monitor ( 17 - inch , with a resolution of 1024 × 768 pixel size , 75 Hz ) at a viewing distance of 73 cm .",3
1727,"What is E - prime in sentence: Stimuli were displayed using E - prime software ( E - prime Psychology Software Tools Inc . , Pittsburgh , USA ) on a computer monitor ( 17 - inch , with a resolution of 1024 × 768 pixel size , 75 Hz ) at a viewing distance of 73 cm .",3
1728,"What is MassHunter Acquisition in sentence: Data were acquired with MassHunter Acquisition software ( Agilent Technologies , Santa Clara , CA ) .",3
1729,"What is MassHunter Qualitative Analysis in sentence: Data Processing and Metabolite Identification : Following LC - QTOF - MS data acquisition , the acquired raw data files were processed with Agilent MassHunter Qualitative Analysis software ( version 5.0 ) .",3
1730,What is Mass Profiler Professional in sentence: The pre - processed data files were imported into Agilent Mass Profiler Professional software ( version 12.1 ) for further statistical analysis .,3
1731,"What is Mass Profiler Professional in sentence: To identify statistical significant differences between the control and IUGR fetal brain tissue samples the processed data files were imported into Agilent Mass Profiler Professional software version 12.1 ( Agilent Technologies , Santa Clara , CA ) for statistical analysis .",3
1732,"What is Prism in sentence: Correlations between fetal birth weight and metabolite intensities were performed in Graphpad Prism version 5 ( GraphPad software , San Diego , CA ) .",3
1733,"What is STATA in sentence: Data analyses were conducted using STATA version 14 ( StataCorp , College Station , TX , USA ) .",3
1734,"What is Matlab in sentence: All images were converted to greyscale , and resized to 1000 × 750 pixel images using Matlab ( Mathworks , Natick , MA ) .",11
1735,"What is Matlab in sentence: Luminance values were tested with a customized Matlab protocol , which used saturation values in the red , green and blue channels to estimate luminance .",11
1736,What is Altmetric in sentence: Citations were from Thomson ’ s Web of Science and the AAS were provided by Altmetric ( https://www.altmetric.com/products/free-tools/bookmarklet/ ) .,9
